bolt12_91455_5320.1	righteous-07	:ARG1	person
PROXY_XIN_ENG_20020829_0017.12	reimpose-01	:ARG0	government-organization
PROXY_XIN_ENG_20020829_0017.12	reimpose-01	:ARG1	state
NW_AFP_ENG_0010_2003_0401.7	take-on-09	:ARG2	agency
NW_XIN_ENG_0209_2008_0513.3	stroke-01	:ARG1	area
bolt12_64556_5627.3	bump-01	:ARG2	fleet
NW_AFP_ENG_0017_2003_0607.2	minister-01	:ARG1	state
PROXY_LTW_ENG_20081115_0076.25	synchronize-01	:ARG0	administrate-01
NW_XIN_ENG_0195_2008_0420.16	pass-06	:ARG2	bridge
DF-200-192400-625_6304.4	sober-03	:ARG1	i
wb.eng_0003.10	lane-01	:ARG0	government-organization
wb.eng_0003.10	lane-01	:ARG1	road
PROXY_NYT_ENG_20020406_0118.39	cut-off-04	:ARG4	installation
DF-200-192400-625_6304.2	shy-04	:ARG0	i
bolt12_6455_6561.28	agitate-01	:ARG0	come-to-mind-09
bolt12_6455_6561.28	stir-02	:ARG2	scene
NW_XIN_ENG_0209_2008_0513.12	stroke-01	:ARG1	villager
bolt12_9145_5538.1	dawn-01	:ARG2	i
DF-200-192400-625_6344.20	section-02	:ARG1	she
bolt12_6455_6562.1	linger-01	:ARG2	and
PROXY_NYT_ENG_20020406_0118.28	archive-01	:ARG1	pathogen
NW_XIN_ENG_0198_2008_1218.3	quake-01	:ARG0	earth
NW_AFP_ENG_0017_2003_0607.5	dry-08	:ARG0	status
bolt12_64556_5629.1	upsurge-00	:ARG1	event
NW_XIN_ENG_0192_2005_0906.1	mull-01	:ARG0	person
NW_XIN_ENG_0192_2005_0906.1	mull-01	:ARG1	way
