wb.eng_0003.71	change-01	ARG1	nature	n-ing	
PROXY_NYT_ENG_20070828_0223.35	make-01	ARG1	weapon		
DF-200-192400-625_7046.11	matter-01	ARG1	tell-01		
DF-200-192400-625_7046.11	depress-01	ARG1	you		
DF-200-192400-625_7046.11	hope-01	ARG1	pass-03		
DF-200-192400-625_7046.11	pass-03	ARG1	thing		
ENG_NA_020001_20161020_G0023FSV5_0001.4	wait-01	ARG1	we		
PROXY_NYT_ENG_20020406_0118.41	budget-01	ARG1	fund-01		
PROXY_NYT_ENG_20020406_0118.41	cut-02	ARG1	fund-01		
PROXY_XIN_ENG_20021123_0156.17	smuggle-01	ARG1	weapon		
DF-200-192400-625_6677.6	go-06	ARG1	gain-02		
DF-200-192400-625_6677.6	gain-02	ARG1	respect-01		
bolt12_6455_6561.29	go-01	ARG1	thing		
PROXY_NYT_ENG_20070828_0223.34	locate-01	ARG1	research-institute		
ENG_DF_000170_20050903_C00020J0V_0001.27	need-01	ARG1	and		
ENG_DF_000170_20050903_C00020J0V_0001.27	offer-01	ARG1	and		
PROXY_NYT_ENG_20040724_0084.42	smuggle-01	ARG1	and		
NW_AFP_ENG_0012_2003_0419.7	miss-01	ARG1	person		
PROXY_XIN_ENG_20021228_0162.14	give-01	ARG1	report-01		
PROXY_NYT_ENG_20080919_0209.24	carry-out-03	ARG1	counterattack-01		
PROXY_NYT_ENG_20081008_0040.16	hijack-01	ARG1	ship		
wb.eng_0003.23	build-01	ARG1	highway		
NW_XIN_ENG_0194_2007_0704.3	confirm-01	ARG1	die-01		
DF-200-192400-625_7046.8	jumble-01	ARG1	mess		
NW_XIN_ENG_0189_2003_0324.6	kill-01	ARG1	civilian		
NW_XIN_ENG_0189_2003_0324.6	start-01	ARG1	war		
PROXY_NYT_ENG_20070828_0223.27	trick-01	ARG1	organization		
PROXY_LTW_ENG_20070930_0021.30	fledge-01	ARG1	adhere-02		
ENG_DF_000170_20050903_C00020J0V_0001.13	enroll-01	ARG1	person		
PROXY_XIN_ENG_20040403_0262.10	hold-03	ARG1	meet-03		
PROXY_NYT_ENG_20071115_0274.15	offer-01	ARG1	item		
PROXY_XIN_ENG_20031107_0242.8	hold-04	ARG1	meet-03		
PROXY_NYT_ENG_20020406_0118.22	know-01	ARG1	orchestrate-01		
NW_XIN_ENG_0193_2006_0822.6	hamper-01	ARG1	operate-01		
ENG_DF_000170_20050903_C00020J0V_0001.31	donate-01	ARG1	amount		
DF-200-192400-625_6304.16	go-01	ARG1	i		
PROXY_XIN_ENG_20021228_0162.7	declare-02	ARG1	site		
PROXY_XIN_ENG_20021228_0162.7	monitor-01	ARG1	site		
DF-200-192400-625_6304.18	get-04	ARG1	extend-01		
PROXY_NYT_ENG_20040724_0084.44	target-01	ARG1	aircraft		
ENG_NA_020001_20161020_G0023FSUO_0001.7	starve-01	ARG1	we		
NW_AFP_ENG_0009_2003_0330.6	release-01	ARG1	poll-01		
NW_AFP_ENG_0009_2003_0330.6	survey-01	ARG1	person		
NW_XIN_ENG_0189_2003_0324.7	reach-01	ARG1	thing		
NW_XIN_ENG_0189_2003_0324.7	kill-01	ARG1	passenger		
NW_XIN_ENG_0189_2003_0324.7	injure-01	ARG1	person		
NW_XIN_ENG_0189_2003_0324.7	travel-01	ARG1	near-02		
PROXY_NYT_ENG_20070618_0031.16	recoup-01	ARG1	time		
PROXY_NYT_ENG_20070618_0031.16	lose-02	ARG1	time		
PROXY_NYT_ENG_20070618_0031.16	organize-01	ARG1	transfer-01		
NW_AFP_ENG_0019_2003_0630.19	allow-01	ARG1	return-01		
NW_AFP_ENG_0019_2003_0630.16	address-02	ARG1	complain-01		
NW_XIN_ENG_0194_2007_0704.5	treat-01	ARG1	villager		
PROXY_NYT_ENG_20070618_0031.8	anticipate-01	ARG1	shut-down-05		
PROXY_NYT_ENG_20040724_0084.15	increase-01	ARG1	thing		
wb.eng_0003.5	localize-01	ARG1	congest-01		
wb.eng_0003.62	understand-01	ARG1	it		
PROXY_NYT_ENG_20081008_0040.7	reach-01	ARG1	deal-01		
PROXY_LTW_ENG_20070831_0072.10	remain-01	ARG1	and		
PROXY_XIN_ENG_20041219_0059.19	fund-01	ARG1	research-01		
NW_AFP_ENG_0009_2003_0330.4	expect-01	ARG1	show-up-02		
PROXY_XIN_ENG_20020905_0122.15	increase-01	ARG1	offense-02		
wb.eng_0003.83	plan-01	ARG1	widen-01		
wb.eng_0003.83	zone-01	ARG1	thing		
wb.eng_0003.83	funnel-01	ARG1	thing		
PROXY_XIN_ENG_20030624_0298.13	detain-01	ARG1	person		
NW_AFP_ENG_0011_2003_0417.8	believe-01	ARG1	mix-01		
bolt12_9145_5531.2	envy-01	ARG1	person		
PROXY_XIN_ENG_20021123_0156.5	progress-01	ARG1	state		
NW_XIN_ENG_0194_2007_0704.4	find-01	ARG1	body		
bolt12_6455_6562.26	decline-01	ARG1	state		
PROXY_NYT_ENG_20081128_0005.17	increase-01	ARG1	amount		
PROXY_NYT_ENG_20081128_0005.17	process-01	ARG1	amount		
PROXY_NYT_ENG_20070828_0223.4	plan-01	ARG1	activity-06		
NW_XIN_ENG_0192_2005_0906.8	assist-01	ARG1	person		
bolt12_64556_5629.1	bear-02	ARG1	i		
PROXY_NYT_ENG_20080919_0209.14	attack-01	ARG1	site		
PROXY_NYT_ENG_20080919_0209.14	run-01	ARG1	site		
PROXY_XIN_ENG_20030624_0298.14	mark-02	ARG1	street		
PROXY_XIN_ENG_20030624_0298.14	seize-01	ARG1	and		
PROXY_NYT_ENG_20040724_0084.33	apply-02	ARG1	penalize-01		
PROXY_XIN_ENG_20040407_0026.9	blacklist-01	ARG1	person		
PROXY_XIN_ENG_20021020_0012.12	expire-01	ARG1	state		
PROXY_XIN_ENG_20021020_0012.11	mobilize-01	ARG1	person		
DF-200-192400-625_7557.30	harm-01	ARG1	self		
DF-200-192400-625_7557.30	cut-01	ARG1	arm		
PROXY_NYT_ENG_20081128_0005.16	collapse-01	ARG1	thing		
PROXY_XIN_ENG_20040429_0189.42	balance-01	ARG1	and		
bolt12_6455_6562.21	wander-01	ARG1	direction		
bolt12_6455_6562.21	bear-01	ARG1	seal		
DF-200-192392-456_1160.7	pay-01	ARG1	amount		
PROXY_XIN_ENG_20040429_0189.36	resolve-01	ARG1	dispute-01		
PROXY_NYT_ENG_20050716_0171.6	update-01	ARG1	hardware		
NW_XIN_ENG_0192_2005_0906.10	form-01	ARG1	force		
NW_XIN_ENG_0192_2005_0906.10	assist-01	ARG1	and		
PROXY_NYT_ENG_20071115_0274.6	transfer-01	ARG1	technology		
wb.eng_0003.15	populate-01	ARG1	area		
wb.eng_0003.7	double-01	ARG1	traffic		
wb.eng_0003.7	open-01	ARG1	road		
PROXY_NYT_ENG_20020406_0118.39	restore-01	ARG1	electricity		
PROXY_XIN_ENG_20030624_0298.19	fall-out-03	ARG1	and		
DF-200-192400-625_7200.10	bear-02	ARG1	i		
nw.chtb_0322.2	start-01	ARG1	compete-01		
DF-200-192400-625_7744.23	lock-01	ARG1	they		
PROXY_XIN_ENG_20040403_0262.15	operate-01	ARG1	center		
PROXY_XIN_ENG_20030428_0226.15	string-01	ARG1	mine		
NW_AFP_ENG_0009_2003_0330.7	publish-01	ARG1	newspaper		
NW_XIN_ENG_0189_2003_0324.2	locate-01	ARG1	house		
PROXY_LTW_ENG_20070831_0072.12	slow-01	ARG1	effort-01		
PROXY_NYT_ENG_20081128_0005.7	retreat-02	ARG1	cultivate-01		
PROXY_NYT_ENG_20081128_0005.7	concentrate-01	ARG1	cultivate-01		
bolt12_6455_6566.4	improve-01	ARG1	cohesion		
bolt12_6455_6566.4	update-01	ARG1	country		
PROXY_XIN_ENG_20020905_0122.9	explode-01	ARG1	bomb		
PROXY_XIN_ENG_20021228_0162.8	carry-out-03	ARG1	inspect-01		
DF-200-192400-625_6344.14	mean-02	ARG1	resemble-01		
PROXY_XIN_ENG_20020905_0122.7	escalate-01	ARG1	violence		
bolt12_91455_5340.1	do-02	ARG1	amr-unknown		
PROXY_NYT_ENG_20081008_0040.10	agree-01	ARG1	detail-01		
nw.chtb_0303.2	hold-04	ARG1	conference		
PROXY_XIN_ENG_20020725_0113.22	counter-01	ARG1	and		
PROXY_NYT_ENG_20081128_0005.11	irrigate-01	ARG1	area		
PROXY_LTW_ENG_20081115_0076.17	progress-01	ARG1	construct-01		
bolt12_6455_6562.2	create-01	ARG1	group		
DF-200-192400-625_7557.5	heal-01	ARG1	they		
PROXY_NYT_ENG_20040724_0084.37	improve-01	ARG1	capable-01		
PROXY_NYT_ENG_20040724_0084.37	reaccelerate-00	ARG1	fly-01		
ENG_DF_000170_20050903_C00020J0V_0001.21	list-01	ARG1	thing		
DF-200-192400-625_7046.14	marry-01	ARG1	someone		
PROXY_XIN_ENG_20040922_0123.7	combat-01	ARG1	and		
bolt12_6455_6562.4	accelerate-01	ARG1	and		
ENG_DF_000170_20050903_C00020J0V_0001.8	list-01	ARG1	resource		
NW_AFP_ENG_0013_2003_0427.2	defile-01	ARG1	verse		
DF-200-192400-625_7046.13	depress-01	ARG1	you		
PROXY_NYT_ENG_20080919_0209.8	begin-01	ARG1	attack-01		
PROXY_LTW_ENG_20080727_0030.22	cease-01	ARG1	produce-01		
PROXY_NYT_ENG_20020406_0118.31	cut-02	ARG1	power		
PROXY_LTW_ENG_20070930_0021.33	enhance-01	ARG1	regime		
PROXY_LTW_ENG_20081115_0076.7	announce-01	ARG1	measure-02		
PROXY_NYT_ENG_20050716_0171.44	arm-01	ARG1	force		
nw.chtb_0305.2	concern-01	ARG1	party		
DF-199-194215-653_0484.15	cave-01	ARG1	you		
PROXY_LTW_ENG_20070831_0072.5	obtain-01	ARG1	technology		
PROXY_XIN_ENG_20021228_0162.11	locate-01	ARG1	site		
NW_AFP_ENG_0012_2003_0419.6	find-01	ARG1	body		
ENG_NA_020001_20161020_G0023FSUP_0001.4	come-01	ARG1	i		
DF-200-192400-625_7806.6	wonder-01	ARG1	thing		
DF-200-192400-625_7806.6	do-02	ARG1	thing		
NW_AFP_ENG_0018_2003_0616.5	die-01	ARG1	baby		
DF-200-192400-625_7557.12	want-01	ARG1	i		
wb.eng_0003.67	appear-02	ARG1	and		
wb.eng_0003.68	intertwine-01	ARG1	they		
bolt12_6455_6561.17	surround-01	ARG1	environment		
bolt12_6455_6561.14	resolve-01	ARG1	issue-02		
NW_AFP_ENG_0019_2003_0630.11	come-04	ARG1	symbolize-01		
NW_XIN_ENG_0192_2005_0906.3	accommodate-01	ARG1	person		
NW_XIN_ENG_0192_2005_0906.3	expect-01	ARG1	bring-01		
PROXY_XIN_ENG_20021228_0162.4	ban-01	ARG1	weapon		
PROXY_LTW_ENG_20080727_0030.31	enrich-01	ARG1	material		
bolt12_6455_6562.6	retain-01	ARG1	bomb		
NW_XIN_ENG_0190_2003_0709.6	estimate-01	ARG1	lose-01		
PROXY_XIN_ENG_20020829_0017.6	injure-01	ARG1	soldier		
PROXY_NYT_ENG_20070828_0223.14	curb-01	ARG1	project		
NW_AFP_ENG_0014_2003_0502.5	report-01	ARG1	plan-01		
bolt12_6455_6562.3	advanced-02	ARG1	aircraft		
PROXY_XIN_ENG_20021123_0156.20	open-up-03	ARG1	organization		
PROXY_XIN_ENG_20020905_0122.6	expire-01	ARG1	state		
ENG_DF_000170_20050903_C00020J0V_0001.56	remain-01	ARG1	person		
NW_XIN_ENG_0209_2008_0513.17	devastate-01	ARG1	world		
NW_XIN_ENG_0209_2008_0513.17	die-01	ARG1	member		
nw.chtb_0318.4	sit-01	ARG1	and		
PROXY_NYT_ENG_20081008_0040.27	validate-01	ARG1	paperwork		
bolt12_6455_6561.21	flourish-01	ARG1	nation		
bolt12_6455_6561.28	shine-01	ARG1	spear		
PROXY_NYT_ENG_20071115_0274.19	continue-01	ARG1	standoff		
NW_AFP_ENG_0012_2003_0419.5	include-91	ARG1	and		
DF-200-192400-625_7557.13	die-01	ARG1	person		
NW_AFP_ENG_0019_2003_0630.5	carry-out-03	ARG1	roadmap		
NW_AFP_ENG_0019_2003_0630.5	end-01	ARG1	shed-03		
PROXY_NYT_ENG_20050716_0171.45	arm-01	ARG1	force		
PROXY_XIN_ENG_20020701_0314.15	capture-01	ARG1	person		
PROXY_XIN_ENG_20021020_0012.14	hold-04	ARG1	round-05		
PROXY_XIN_ENG_20021020_0012.15	kill-01	ARG1	and		
DF-200-192400-625_6304.25	extend-01	ARG1	deadline		
ENG_NA_020001_20161020_G0023FSW4_0001.5	destroy-01	ARG1	house		
DF-199-194215-653_0484.14	escalate-01	ARG1	it		
NW_AFP_ENG_0013_2003_0427.10	persecute-01	ARG1	person		
NW_AFP_ENG_0013_2003_0427.10	settle-01	ARG1	feud-01		
PROXY_XIN_ENG_20040429_0189.39	temper-01	ARG1	economy		
PROXY_XIN_ENG_20040429_0189.39	grow-01	ARG1	and		
PROXY_XIN_ENG_20040429_0189.39	realize-02	ARG1	grow-01		
PROXY_XIN_ENG_20040429_0189.39	increase-01	ARG1	profit-01		
PROXY_XIN_ENG_20040429_0189.39	improve-01	ARG1	produce-01		
PROXY_XIN_ENG_20040429_0189.39	expand-01	ARG1	volume		
wb.eng_0003.66	benefit-01	ARG1	plan		
wb.eng_0003.66	serve-01	ARG1	interest		
PROXY_LTW_ENG_20070930_0021.13	allow-01	ARG1	engage-01		
PROXY_NYT_ENG_20070618_0031.11	seal-01	ARG1	reactor		
bolt12_6455_6561.16	press-01	ARG1	we		
PROXY_LTW_ENG_20081115_0076.28	impose-01	ARG1	set		
PROXY_LTW_ENG_20081115_0076.28	decrease-01	ARG1	hopeful-03		
PROXY_NYT_ENG_20050716_0171.26	protect-01	ARG1	country		
PROXY_LTW_ENG_20081115_0076.20	base-01	ARG1	organization		
wb.eng_0003.53	intend-01	ARG1	pay-01		
PROXY_NYT_ENG_20040724_0084.39	fly-01	ARG1	person		
PROXY_XIN_ENG_20040407_0026.8	allow-01	ARG1	and		
PROXY_XIN_ENG_20030428_0226.16	check-07	ARG1	terrorism		
PROXY_XIN_ENG_20020905_0122.18	declare-02	ARG1	strike-02		
DF-200-192400-625_7557.1	harm-01	ARG1	self		
NW_XIN_ENG_0193_2006_0822.10	improve-01	ARG1	situation		
NW_XIN_ENG_0193_2006_0822.10	flow-01	ARG1	water		
NW_XIN_ENG_0193_2006_0822.10	discharge-01	ARG1	water		
PROXY_NYT_ENG_20040724_0084.41	capture-01	ARG1	person		
bolt12_64556_5627.4	approach-01	ARG1	enemy		
PROXY_XIN_ENG_20040403_0262.14	defend-01	ARG1	security		
PROXY_XIN_ENG_20040403_0262.14	target-01	ARG1	anyone		
PROXY_LTW_ENG_20070831_0072.22	resolve-01	ARG1	issue-02		
PROXY_LTW_ENG_20070831_0072.22	resolve-01	ARG1	issue-02		
PROXY_XIN_ENG_20031107_0242.12	develop-02	ARG1	country		
PROXY_LTW_ENG_20080727_0030.4	produce-01	ARG1	uranium		
wb.eng_0003.37	need-01	ARG1	improve-01		
DF-199-194215-653_0484.5	work-09	ARG1	we		
PROXY_NYT_ENG_20070828_0223.36	locate-01	ARG1	organization		
bolt12_6455_6561.11	rest-01	ARG1	soul		
PROXY_NYT_ENG_20080919_0209.15	post-01	ARG1	state-01		
ENG_NA_020001_20161020_G0023FSUX_0001.4	destroy-01	ARG1	home		
bolt12_6455_6562.10	carry-on-02	ARG1	and		
NW_XIN_ENG_0193_2006_0822.5	spread-02	ARG1	and		
NW_XIN_ENG_0193_2006_0822.5	continue-01	ARG1	submerge-01		
NW_XIN_ENG_0193_2006_0822.5	submerge-01	ARG1	and		
bolt12_91455_5338.1	put-02	ARG1	person		
bolt12_91455_5338.1	star-01	ARG1	person		
PROXY_XIN_ENG_20021123_0156.12	enhance-01	ARG1	cooperate-01		
NW_XIN_ENG_0193_2006_0822.7	disrupt-01	ARG1	and		
DF-200-192400-625_6344.33	spit-01	ARG1	person		
PROXY_XIN_ENG_20040429_0189.29	embargo-01	ARG1	country		
ENG_NA_020001_20161020_G0023FSW4_0001.8	come-01	ARG1	help-01		
DF-200-192400-625_6304.7	seem-01	ARG1	it		
bolt12_6455_6561.15	scar-01	ARG1	land		
bolt12_6455_6561.15	separate-01	ARG1	land		
bolt12_6455_6562.1	improve-01	ARG1	and		
NW_AFP_ENG_0019_2003_0630.21	explain-01	ARG1	reason		
PROXY_LTW_ENG_20081115_0076.15	release-01	ARG1	report-01		
PROXY_NYT_ENG_20070828_0223.7	mean-02	ARG1	allay-01		
ENG_DF_000170_20050903_C00020J0V_0001.16	leave-02	ARG1	message-01		
ENG_DF_000170_20050903_C00020J0V_0001.16	return-02	ARG1	call-02		
PROXY_NYT_ENG_20070618_0031.12	begin-01	ARG1	decommission-01		
PROXY_NYT_ENG_20070618_0031.12	decommission-01	ARG1	reactor		
PROXY_NYT_ENG_20070618_0031.12	hold-01	ARG1	fund		
PROXY_LTW_ENG_20081115_0076.24	manufacture-01	ARG1	weapon		
PROXY_LTW_ENG_20081115_0076.24	deliver-01	ARG1	weapon		
DF-200-192400-625_6304.3	obligate-01	ARG1	do-02		
PROXY_XIN_ENG_20040429_0189.8	start-01	ARG1	schedule-01		
DF-200-192400-625_6677.13	respect-01	ARG1	you		
PROXY_LTW_ENG_20080727_0030.27	refine-01	ARG1	petroleum		
NW_XIN_ENG_0209_2008_0513.7	fall-01	ARG1	branch		
NW_XIN_ENG_0196_2008_1027.4	locate-01	ARG1	epicenter		
PROXY_XIN_ENG_20040407_0026.4	stay-01	ARG1	person		
NW_XIN_ENG_0191_2005_0405.8	slide-01	ARG1	snow		
ENG_DF_000170_20050903_C00020J0V_0001.62	help-01	ARG1	person		
NW_XIN_ENG_0209_2008_0513.11	fall-01	ARG1	coconut		
PROXY_XIN_ENG_20020725_0333.12	transport-01	ARG1	cocaine		
NW_XIN_ENG_0195_2008_0420.12	fall-01	ARG1	rain-01		
PROXY_NYT_ENG_20050716_0171.46	create-01	ARG1	unit		
PROXY_NYT_ENG_20050716_0171.46	establish-01	ARG1	university		
PROXY_NYT_ENG_20070828_0223.21	answer-01	ARG1	question-01		
PROXY_XIN_ENG_20021123_0156.18	develop-02	ARG1	economy		
NW_AFP_ENG_0017_2003_0607.8	straight-04	ARG1	temporal-quantity		
bolt12_6455_6561.34	sound-02	ARG1	horn		
bolt12_6455_6561.34	equip-01	ARG1	person		
bolt12_6455_6561.34	go-01	ARG1	person		
NW_AFP_ENG_0019_2003_0630.10	flow-01	ARG1	traffic		
bolt12_6455_6561.18	do-02	ARG1	amr-unknown		
bolt12_9145_5533.1	damn-01	ARG1	life		
PROXY_LTW_ENG_20070930_0021.9	make-01	ARG1	presentation		
NW_AFP_ENG_0019_2003_0630.8	mean-02	ARG1	business		
NW_AFP_ENG_0019_2003_0630.8	come-12	ARG1	rein-in-01		
NW_AFP_ENG_0019_2003_0630.8	rein-in-01	ARG1	group		
PROXY_XIN_ENG_20020701_0314.12	allege-01	ARG1	run-01		
PROXY_NYT_ENG_20020406_0118.27	know-01	ARG1	pay-01		
DF-200-192400-625_6304.8	delay-01	ARG1	finance-01		
DF-200-192400-625_6304.8	progress-01	ARG1	work-01		
DF-200-192400-625_6304.8	pile-01	ARG1	all		
bolt12_9145_5531.8	rumor-01	ARG1	win-01		
wb.eng_0003.90	happen-02	ARG1	like-01		
wb.eng_0003.74	build-01	ARG1	it		
PROXY_NYT_ENG_20040724_0084.30	question-03	ARG1	constitution		
NW_AFP_ENG_0019_2003_0630.1	return-01	ARG1	force		
NW_XIN_ENG_0189_2003_0324.1	kill-01	ARG1	civilian		
NW_XIN_ENG_0195_2008_0420.9	monitor-01	ARG1	situation		
PROXY_NYT_ENG_20070618_0031.7	stall-01	ARG1	effort-01		
PROXY_NYT_ENG_20070618_0031.7	dismantle-01	ARG1	program		
PROXY_NYT_ENG_20070618_0031.7	verify-01	ARG1	shut-down-05		
PROXY_NYT_ENG_20070618_0031.7	monitor-01	ARG1	shut-down-05		
PROXY_XIN_ENG_20021020_0012.5	kill-01	ARG1	policeman		
DF-200-192400-625_6677.12	bend-01	ARG1	you		
PROXY_LTW_ENG_20070930_0021.10	offer-01	ARG1	presentation		
PROXY_XIN_ENG_20011006_0073.14	receive-01	ARG1	permit-01		
PROXY_XIN_ENG_20011006_0073.14	participate-01	ARG1	activity-06		
bolt12_6455_6562.22	look-over-06	ARG1	flag		
PROXY_NYT_ENG_20040724_0084.6	traffic-01	ARG1	drug		
PROXY_XIN_ENG_20020725_0333.7	locate-01	ARG1	country-region		
DF-200-192400-625_7200.3	seem-01	ARG1	random		
PROXY_NYT_ENG_20020406_0118.32	defrost-01	ARG1	bacterium		
PROXY_NYT_ENG_20020406_0118.32	know-01	ARG1	truth-value		
NW_XIN_ENG_0195_2008_0420.14	worsen-01	ARG1	area		
DF-200-192400-625_6344.34	take-up-31	ARG1	smoke-02		
NW_XIN_ENG_0209_2008_0513.8	stop-03	ARG1	wind		
NW_XIN_ENG_0209_2008_0513.8	find-01	ARG1	person		
DF-200-192400-625_7806.1	come-01	ARG1	thing		
DF-200-192400-625_7806.1	worry-01	ARG1	i		
PROXY_NYT_ENG_20070618_0031.20	conclude-02	ARG1	phase		
NW_XIN_ENG_0209_2008_0513.22	miss-01	ARG1	person		
NW_AFP_ENG_0011_2003_0417.2	arm-01	ARG1	man		
PROXY_XIN_ENG_20021228_0162.12	test-01	ARG1	munition		
PROXY_XIN_ENG_20021123_0156.7	create-01	ARG1	secretariat		
PROXY_XIN_ENG_20011006_0073.9	base-01	ARG1	group		
nw.chtb_0302.6	accelerate-01	ARG1	develop-02		
PROXY_NYT_ENG_20081008_0040.17	release-01	ARG1	and		
PROXY_NYT_ENG_20080808_0162.17	start-01	ARG1	war		
nw.chtb_0318.12	fly-01	ARG1	delegation		
PROXY_LTW_ENG_20070930_0021.14	circulate-01	ARG1	document		
ENG_DF_000170_20050903_C00020J0V_0001.20	list-01	ARG1	and		
NW_XIN_ENG_0191_2005_0405.11	find-01	ARG1	body		
bolt12_6455_6562.5	establish-01	ARG1	force		
bolt12_6455_6561.10	cite-01	ARG1	instance		
bolt12_6455_6561.10	record-01	ARG1	instance		
bolt12_6455_6561.10	exhaust-01	ARG1	strip		
PROXY_XIN_ENG_20020905_0122.12	explode-01	ARG1	bomb		
DF-200-192400-625_6344.35	grow-up-04	ARG1	person		
PROXY_XIN_ENG_20020725_0113.15	hold-04	ARG1	conference		
nw.chtb_0318.13	remain-01	ARG1	they		
PROXY_XIN_ENG_20020725_0333.14	imprison-01	ARG1	person		
wb.eng_0003.8	surge-01	ARG1	and		
DF-200-192400-625_7046.16	pass-07	ARG1	i		
PROXY_NYT_ENG_20081008_0040.30	consider-01	ARG1	suspicious-03		
PROXY_XIN_ENG_20020905_0122.17	heighten-01	ARG1	risk-01		
NW_AFP_ENG_0018_2003_0616.7	decompose-01	ARG1	body		
NW_AFP_ENG_0018_2003_0616.7	go-05	ARG1	look-01		
PROXY_NYT_ENG_20050716_0171.23	elect-01	ARG1	person		
PROXY_XIN_ENG_20040403_0262.11	expand-01	ARG1	cooperate-01		
ENG_NA_020001_20161020_G0023FSVT_0001.4	die-01	ARG1	we		
DF-200-192400-625_6304.6	set-14	ARG1	project		
NW_AFP_ENG_0015_2003_0514.2	appoint-01	ARG1	person		
PROXY_XIN_ENG_20041010_0024.8	hold-04	ARG1	and		
PROXY_LTW_ENG_20080727_0030.11	work-09	ARG1	centrifuge		
NW_AFP_ENG_0014_2003_0502.2	come-01	ARG1	report-01		
NW_XIN_ENG_0209_2008_0513.16	erase-01	ARG1	village		
PROXY_XIN_ENG_20020725_0113.12	say-01	ARG1	succeed-01		
PROXY_XIN_ENG_20020725_0113.12	net-03	ARG1	person		
ENG_NA_020001_20161020_G0023FSUK_0001.4	need-01	ARG1	and		
NW_AFP_ENG_0011_2003_0417.5	believe-01	ARG1	and		
bolt12_6455_6561.30	forget-01	ARG1	war		
DF-200-192400-625_6304.2	adjust-01	ARG1	i		
PROXY_XIN_ENG_20040407_0026.6	identify-01	ARG1	person		
DF-200-192400-625_7806.4	begin-01	ARG1	bug-01		
PROXY_LTW_ENG_20080727_0030.32	run-01	ARG1	centrifuge		
PROXY_XIN_ENG_20020725_0113.14	organize-01	ARG1	person		
wb.eng_0003.48	tolerate-01	ARG1	situation		
NW_AFP_ENG_0011_2003_0417.4	include-91	ARG1	and		
nw.chtb_0318.7	hold-04	ARG1	meet-03		
PROXY_XIN_ENG_20030624_0298.16	educate-01	ARG1	person		
